stn;time;tre200dn;htoautd0;hto000d0
DIS;19970414;-1.4;-;0
DIS;19970415;-1.8;-;0
DIS;19970416;-3.0;-;0
DIS;19970417;-5.6;-;0
DIS;19970418;-2.7;-;0
DIS;19970419;0.1;-;0
DIS;19970420;-3.5;-;0
DIS;19970421;-4.4;-;1
DIS;19970422;-4.1;-;0
DIS;19970423;-3.4;-;0
DIS;19970424;-0.9;-;0
DIS;19970425;1.9;-;0
DIS;19970426;4.7;-;0
DIS;19970427;0.2;-;0
DIS;19970428;3.1;-;0
DIS;19970429;2.5;-;0
DIS;19970430;1.7;-;0
DIS;19970501;3.0;-;0
DIS;19970502;1.9;-;0
DIS;19970503;5.5;-;0
DIS;19970504;8.9;-;0
DIS;19970505;7.8;-;0
DIS;19970506;-0.7;-;0
DIS;19970507;-0.3;-;2
DIS;19970508;-0.3;-;0
DIS;19970509;-1.6;-;0
DIS;19970510;0.7;-;0
DIS;19970511;5.9;-;0
DIS;19970512;7.1;-;0
DIS;19970513;7.8;-;0
DIS;19970514;9.7;-;0
DIS;19970515;10.2;-;0
DIS;19970516;10.5;-;0
DIS;19970517;10.0;-;0
DIS;19970518;4.9;-;0
DIS;19970519;4.4;-;0
DIS;19970520;6.3;-;0
DIS;19970521;5.4;-;0
DIS;19970522;4.4;-;0
DIS;19970523;4.1;-;0
DIS;19970524;6.1;-;0
DIS;19970525;7.7;-;0
DIS;19970526;6.8;-;0
DIS;19970527;6.9;-;0
DIS;19970528;2.8;-;0
DIS;19970529;2.0;-;0
DIS;19970530;5.0;-;0
DIS;19970531;4.3;-;0
DIS;19970601;6.1;-;0
DIS;19970602;7.1;-;0
DIS;19970603;7.8;-;0
DIS;19970604;6.9;-;0
DIS;19970605;10.4;-;0
DIS;19970606;8.9;-;0
DIS;19970607;10.1;-;0
DIS;19970608;11.6;-;0
DIS;19970609;10.9;-;0
DIS;19970610;12.1;-;0
DIS;19970611;14.0;-;0
DIS;19970612;12.6;-;0
DIS;19970613;12.0;-;0
DIS;19970614;10.5;-;0
DIS;19970615;9.6;-;0
DIS;19970616;11.3;-;0
DIS;19970617;9.1;-;0
DIS;19970618;7.9;-;0
DIS;19970619;7.3;-;0
DIS;19970620;7.6;-;0
DIS;19970621;8.0;-;0
DIS;19970622;3.3;-;0
DIS;19970623;4.3;-;0
DIS;19970624;5.6;-;0
DIS;19970625;4.3;-;0
DIS;19970626;8.0;-;0
DIS;19970627;8.2;-;0
DIS;19970628;8.5;-;0
DIS;19970629;6.3;-;0
DIS;19970630;4.7;-;0
DIS;19970701;5.2;-;0
DIS;19970702;9.3;-;0
DIS;19970703;9.4;-;0
DIS;19970704;8.2;-;0
DIS;19970705;2.2;-;0
DIS;19970706;6.7;-;0
DIS;19970707;6.8;-;0
DIS;19970708;5.8;-;0
DIS;19970709;8.5;-;0
DIS;19970710;9.0;-;0
DIS;19970711;9.2;-;0
DIS;19970712;9.4;-;0
DIS;19970713;9.5;-;0
DIS;19970714;11.0;-;0
DIS;19970715;9.4;-;0
DIS;19970716;10.3;-;0
DIS;19970717;11.9;-;0
DIS;19970718;7.4;-;0
DIS;19970719;7.1;-;0
DIS;19970720;7.5;-;0
DIS;19970721;5.5;-;0
DIS;19970722;7.4;-;0
DIS;19970723;12.0;-;0
DIS;19970724;10.6;-;0
DIS;19970725;10.5;-;0
DIS;19970726;9.8;-;0
DIS;19970727;8.3;-;0
DIS;19970728;12.6;-;0
DIS;19970729;12.0;-;0
DIS;19970730;10.3;-;0
DIS;19970731;10.1;-;0
DIS;19970801;8.3;-;0
DIS;19970802;9.4;-;0
DIS;19970803;11.7;-;0
DIS;19970804;12.6;-;0
DIS;19970805;14.2;-;0
DIS;19970806;13.0;-;0
DIS;19970807;13.0;-;0
DIS;19970808;10.4;-;0
DIS;19970809;10.3;-;0
DIS;19970810;11.3;-;0
DIS;19970811;14.7;-;0
DIS;19970812;13.0;-;0
DIS;19970813;13.4;-;0
DIS;19970814;12.4;-;0
DIS;19970815;13.4;-;0
DIS;19970816;11.1;-;0
DIS;19970817;11.5;-;0
DIS;19970818;10.1;-;0
DIS;19970819;10.4;-;0
DIS;19970820;11.5;-;0
DIS;19970821;10.9;-;0
DIS;19970822;11.2;-;0
DIS;19970823;12.4;-;0
DIS;19970824;13.7;-;0
DIS;19970825;14.4;-;0
DIS;19970826;12.3;-;0
DIS;19970827;12.0;-;0
DIS;19970828;5.1;-;0
DIS;19970829;5.1;-;0
DIS;19970830;5.0;-;0
DIS;19970831;8.9;-;0
DIS;19970901;12.5;-;0
DIS;19970902;12.4;-;0
DIS;19970903;13.4;-;0
DIS;19970904;11.0;-;0
DIS;19970905;12.0;-;0
DIS;19970906;13.5;-;0
DIS;19970907;11.6;-;0
DIS;19970908;9.2;-;0
DIS;19970909;8.8;-;0
DIS;19970910;8.4;-;0
DIS;19970911;7.9;-;0
DIS;19970912;13.2;-;0
DIS;19970913;6.3;-;0
DIS;19970914;5.4;-;0
DIS;19970915;6.1;-;0
DIS;19970916;6.0;-;0
DIS;19970917;7.0;-;0
DIS;19970918;8.4;-;0
DIS;19970919;8.7;-;0
DIS;19970920;8.1;-;0
DIS;19970921;8.1;-;0
DIS;19970922;7.9;-;0
DIS;19970923;8.2;-;0
DIS;19970924;7.4;-;0
DIS;19970925;7.1;-;0
DIS;19970926;7.4;-;0
DIS;19970927;7.0;-;0
DIS;19970928;6.8;-;0
DIS;19970929;7.1;-;0
DIS;19970930;8.3;-;0
DIS;19971001;8.7;-;0
DIS;19971002;10.1;-;0
DIS;19971003;5.9;-;0
DIS;19971004;4.3;-;0
DIS;19971005;7.2;-;0
DIS;19971006;9.1;-;0
DIS;19971007;11.5;-;0
DIS;19971008;10.3;-;0
DIS;19971009;11.5;-;0
DIS;19971010;9.0;-;0
DIS;19971011;5.6;-;0
DIS;19971012;2.3;-;0
DIS;19971013;0.6;-;0
DIS;19971014;-0.4;-;1
DIS;19971015;-0.5;-;6
DIS;19971016;1.3;-;0
DIS;19971017;1.6;-;0
DIS;19971018;5.6;-;0
DIS;19971019;6.4;-;0
DIS;19971020;5.3;-;0
DIS;19971021;6.2;-;0
DIS;19971022;3.8;-;0
DIS;19971023;4.8;-;0
DIS;19971024;1.5;-;0
DIS;19971025;-0.6;-;0
DIS;19971026;-1.3;-;0
DIS;19971027;-1.2;-;0
DIS;19971028;-3.1;-;0
DIS;19971029;-4.3;-;0
DIS;19971030;-3.8;-;0
DIS;19971031;-1.8;-;0
DIS;19971101;2.0;-;0
DIS;19971102;2.6;-;0
DIS;19971103;2.6;-;0
DIS;19971104;6.4;-;0
DIS;19971105;7.1;-;0
DIS;19971106;7.2;-;0
DIS;19971107;4.7;-;0
DIS;19971108;1.4;-;0
DIS;19971109;0.2;-;0
DIS;19971110;-0.5;-;0
DIS;19971111;0.2;-;1
DIS;19971112;-0.6;-;0
DIS;19971113;-2.7;-;3
DIS;19971114;-4.1;-;3
DIS;19971115;-5.3;-;0
DIS;19971116;0.9;-;0
DIS;19971117;-1.5;-;0
DIS;19971118;-2.0;-;0
DIS;19971119;-3.2;-;0
DIS;19971120;-1.6;-;0
DIS;19971121;-0.5;-;0
DIS;19971122;-1.7;-;0
DIS;19971123;-4.2;-;0
DIS;19971124;-4.9;-;0
DIS;19971125;1.8;-;0
DIS;19971126;2.2;-;0
DIS;19971127;2.0;-;0
DIS;19971128;3.0;-;0
DIS;19971129;2.7;-;0
DIS;19971130;0.5;-;0
DIS;19971201;-1.0;-;1
DIS;19971202;-3.7;-;2
DIS;19971203;-5.7;-;12
DIS;19971204;-8.0;-;13
DIS;19971205;-8.2;-;10
DIS;19971206;-10.5;-;10
DIS;19971207;-5.2;-;9
DIS;19971208;0.7;-;8
DIS;19971209;-0.3;-;5
DIS;19971210;-1.5;-;5
DIS;19971211;0.8;-;4
DIS;19971212;-0.7;-;0
DIS;19971213;-2.9;-;16
DIS;19971214;-4.7;-;14
DIS;19971215;-8.6;-;19
DIS;19971216;-9.6;-;16
DIS;19971217;-3.5;-;16
DIS;19971218;2.0;-;13
DIS;19971219;2.5;-;3
DIS;19971220;0.4;-;0
DIS;19971221;-0.1;-;0
DIS;19971222;-2.2;-;1
DIS;19971223;-2.2;-;0
DIS;19971224;-1.0;-;0
DIS;19971225;1.3;-;0
DIS;19971226;-1.5;-;0
DIS;19971227;-2.1;-;2
DIS;19971228;-4.4;-;9
DIS;19971229;-7.5;-;5
DIS;19971230;-4.9;-;5
DIS;19971231;-1.8;-;5
DIS;19980101;1.9;-;4
DIS;19980102;0.7;-;0
DIS;19980103;-0.2;-;0
DIS;19980104;-2.0;-;0
DIS;19980105;-1.3;-;0
DIS;19980106;-0.7;-;2
DIS;19980107;-1.3;-;3
DIS;19980108;-1.5;-;0
DIS;19980109;-1.9;-;0
DIS;19980110;0.7;-;0
DIS;19980111;2.3;-;0
DIS;19980112;5.1;-;0
DIS;19980113;2.4;-;0
DIS;19980114;-0.6;-;0
DIS;19980115;0.0;-;3
DIS;19980116;-0.6;-;0
DIS;19980117;-5.1;-;2
DIS;19980118;-6.3;-;3
DIS;19980119;-2.8;-;3
DIS;19980120;-5.5;-;14
DIS;19980121;-6.2;-;29
DIS;19980122;-9.8;-;30
DIS;19980123;-10.4;-;21
DIS;19980124;-10.3;-;19
DIS;19980125;-8.9;-;23
DIS;19980126;-10.6;-;20
DIS;19980127;-9.3;-;19
DIS;19980128;-7.5;-;18
DIS;19980129;-8.3;-;17
DIS;19980130;-6.2;-;16
DIS;19980131;-7.7;-;16
DIS;19980201;-8.2;-;15
DIS;19980202;-6.8;-;14
DIS;19980203;-7.6;-;14
DIS;19980204;-6.5;-;13
DIS;19980205;-5.3;-;13
DIS;19980206;-4.5;-;13
DIS;19980207;-2.8;-;13
DIS;19980208;-4.2;-;13
DIS;19980209;-4.5;-;12
DIS;19980210;1.8;-;12
DIS;19980211;2.4;-;12
DIS;19980212;2.7;-;11
DIS;19980213;2.6;-;11
DIS;19980214;3.1;-;7
DIS;19980215;1.0;-;5
DIS;19980216;3.2;-;0
DIS;19980217;-0.4;-;0
DIS;19980218;-2.1;-;0
DIS;19980219;2.4;-;0
DIS;19980220;1.3;-;0
DIS;19980221;4.6;-;0
DIS;19980222;-0.4;-;0
DIS;19980223;-0.8;-;4
DIS;19980224;-0.7;-;0
DIS;19980225;1.1;-;0
DIS;19980226;-0.2;-;0
DIS;19980227;1.9;-;0
DIS;19980228;0.6;-;0
DIS;19980301;-1.7;-;1
DIS;19980302;-1.9;-;0
DIS;19980303;-2.7;-;0
DIS;19980304;5.6;-;0
DIS;19980305;0.5;-;0
DIS;19980306;-2.5;-;0
DIS;19980307;1.1;-;0
DIS;19980308;0.0;-;0
DIS;19980309;-8.9;-;3
DIS;19980310;-10.5;-;4
DIS;19980311;-8.5;-;0
DIS;19980312;-3.9;-;1
DIS;19980313;-2.7;-;1
DIS;19980314;-4.2;-;0
DIS;19980315;-2.0;-;1
DIS;19980316;-1.4;-;12
DIS;19980317;1.0;-;0
DIS;19980318;1.3;-;0
DIS;19980319;-1.1;-;0
DIS;19980320;-2.3;-;0
DIS;19980321;-4.0;-;5
DIS;19980322;-5.7;-;4
DIS;19980323;-3.8;-;0
DIS;19980324;-4.3;-;2
DIS;19980325;-7.0;-;2
DIS;19980326;-6.0;-;0
DIS;19980327;-0.6;-;0
DIS;19980328;1.9;-;0
DIS;19980329;5.0;-;0
DIS;19980330;5.3;-;0
DIS;19980331;4.7;-;0
DIS;19980401;4.2;-;0
DIS;19980402;4.9;-;0
DIS;19980403;4.9;-;0
DIS;19980404;0.0;-;0
DIS;19980405;-0.1;-;10
DIS;19980406;-0.3;-;17
DIS;19980407;-0.1;-;10
DIS;19980408;-2.2;-;7
DIS;19980409;-0.2;-;0
DIS;19980410;-1.3;-;11
DIS;19980411;-3.6;-;25
DIS;19980412;-2.2;-;27
DIS;19980413;-4.7;-;17
DIS;19980414;-6.6;-;17
DIS;19980415;-0.4;-;13
DIS;19980416;-1.2;-;12
DIS;19980417;-0.5;-;9
DIS;19980418;-0.9;-;10
DIS;19980419;-1.3;-;4
DIS;19980420;-2.1;-;0
DIS;19980421;3.2;-;0
DIS;19980422;2.8;-;0
DIS;19980423;5.0;-;0
DIS;19980424;6.2;-;0
DIS;19980425;3.9;-;0
DIS;19980426;7.4;-;0
DIS;19980427;2.7;-;0
DIS;19980428;-0.2;-;9
DIS;19980429;0.6;-;3
DIS;19980430;5.1;-;0
DIS;19980501;5.9;-;0
DIS;19980502;4.0;-;0
DIS;19980503;4.2;-;0
DIS;19980504;3.3;-;0
DIS;19980505;2.5;-;0
DIS;19980506;4.3;-;0
DIS;19980507;4.2;-;0
DIS;19980508;5.5;-;0
DIS;19980509;7.2;-;0
DIS;19980510;8.8;-;0
DIS;19980511;10.2;-;0
DIS;19980512;10.9;-;0
DIS;19980513;11.2;-;0
DIS;19980514;9.4;-;0
DIS;19980515;8.0;-;0
DIS;19980516;6.2;-;0
DIS;19980517;3.4;-;0
DIS;19980518;2.1;-;0
DIS;19980519;4.0;-;0
DIS;19980520;5.0;-;0
DIS;19980521;6.6;-;0
DIS;19980522;6.0;-;0
DIS;19980523;4.7;-;0
DIS;19980524;5.8;-;0
DIS;19980525;4.3;-;0
DIS;19980526;6.8;-;0
DIS;19980527;7.1;-;0
DIS;19980528;7.5;-;0
DIS;19980529;7.1;-;0
DIS;19980530;5.5;-;0
DIS;19980531;7.3;-;0
DIS;19980601;6.3;-;0
DIS;19980602;9.6;-;0
DIS;19980603;10.8;-;0
DIS;19980604;9.9;-;0
DIS;19980605;14.2;-;0
DIS;19980606;11.5;-;0
DIS;19980607;7.8;-;0
DIS;19980608;5.7;-;0
DIS;19980609;6.3;-;0
DIS;19980610;8.8;-;0
DIS;19980611;4.0;-;0
DIS;19980612;2.7;-;0
DIS;19980613;2.2;-;0
DIS;19980614;1.6;-;0
DIS;19980615;5.9;-;0
DIS;19980616;5.0;-;0
DIS;19980617;5.6;-;0
DIS;19980618;4.8;-;0
DIS;19980619;7.1;-;0
DIS;19980620;10.2;-;0
DIS;19980621;13.2;-;0
DIS;19980622;11.4;-;0
DIS;19980623;9.0;-;0
DIS;19980624;9.9;-;0
DIS;19980625;11.4;-;0
DIS;19980626;12.7;-;0
DIS;19980627;11.6;-;0
DIS;19980628;11.8;-;0
DIS;19980629;12.0;-;0
DIS;19980630;12.5;-;0
DIS;19980701;12.1;-;0
DIS;19980702;11.9;-;0
DIS;19980703;9.8;-;0
DIS;19980704;9.4;-;0
DIS;19980705;10.3;-;0
DIS;19980706;8.5;-;0
DIS;19980707;8.6;-;0
DIS;19980708;5.1;-;0
DIS;19980709;5.5;-;0
DIS;19980710;8.7;-;0
DIS;19980711;11.5;-;0
DIS;19980712;11.6;-;0
DIS;19980713;11.7;-;0
DIS;19980714;8.7;-;0
DIS;19980715;7.4;-;0
DIS;19980716;6.2;-;0
DIS;19980717;10.4;-;0
DIS;19980718;10.8;-;0
DIS;19980719;13.3;-;0
DIS;19980720;15.9;-;0
DIS;19980721;16.3;-;0
DIS;19980722;15.0;-;0
DIS;19980723;13.3;-;0
DIS;19980724;12.2;-;0
DIS;19980725;12.0;-;0
DIS;19980726;11.0;-;0
DIS;19980727;12.9;-;0
DIS;19980728;11.0;-;0
DIS;19980729;10.5;-;0
DIS;19980730;11.6;-;0
DIS;19980731;12.5;-;0
DIS;19980801;12.4;-;0
DIS;19980802;12.0;-;0
DIS;19980803;11.8;-;0
DIS;19980804;12.1;-;0
DIS;19980805;12.3;-;0
DIS;19980806;10.2;-;0
DIS;19980807;11.1;-;0
DIS;19980808;12.3;-;0
DIS;19980809;15.1;-;0
DIS;19980810;16.2;-;0
DIS;19980811;17.0;-;0
DIS;19980812;16.9;-;0
DIS;19980813;13.5;-;0
DIS;19980814;13.5;-;0
DIS;19980815;13.3;-;0
DIS;19980816;12.9;-;0
DIS;19980817;13.1;-;0
DIS;19980818;12.4;-;0
DIS;19980819;13.1;-;0
DIS;19980820;11.6;-;0
DIS;19980821;11.4;-;0
DIS;19980822;11.6;-;0
DIS;19980823;10.1;-;0
DIS;19980824;8.1;-;0
DIS;19980825;8.1;-;0
DIS;19980826;7.4;-;0
DIS;19980827;6.8;-;0
DIS;19980828;5.1;-;0
DIS;19980829;5.2;-;0
DIS;19980830;3.8;-;0
DIS;19980831;6.9;-;0
DIS;19980901;8.3;-;0
DIS;19980902;11.2;-;0
DIS;19980903;12.7;-;0
DIS;19980904;10.5;-;0
DIS;19980905;7.9;-;0
DIS;19980906;8.7;-;0
DIS;19980907;9.4;-;0
DIS;19980908;10.2;-;0
DIS;19980909;8.0;-;0
DIS;19980910;12.1;-;0
DIS;19980911;9.0;-;0
DIS;19980912;2.7;-;0
DIS;19980913;2.3;-;0
DIS;19980914;1.0;-;0
DIS;19980915;3.2;-;0
DIS;19980916;4.1;-;0
DIS;19980917;5.5;-;0
DIS;19980918;5.3;-;0
DIS;19980919;4.1;-;0
DIS;19980920;4.4;-;0
DIS;19980921;4.7;-;0
DIS;19980922;5.8;-;0
DIS;19980923;5.7;-;0
DIS;19980924;6.6;-;0
DIS;19980925;8.3;-;0
DIS;19980926;8.2;-;0
DIS;19980927;7.6;-;0
DIS;19980928;7.6;-;0
DIS;19980929;7.8;-;0
DIS;19980930;7.6;-;0
DIS;19981001;5.0;-;0
DIS;19981002;2.3;-;0
DIS;19981003;4.2;-;0
DIS;19981004;4.8;-;0
DIS;19981005;4.6;-;0
DIS;19981006;6.3;-;0
DIS;19981007;5.3;-;0
DIS;19981008;5.0;-;0
DIS;19981009;5.0;-;0
DIS;19981010;5.1;-;0
DIS;19981011;4.1;-;0
DIS;19981012;0.8;-;0
DIS;19981013;0.7;-;0
DIS;19981014;3.8;-;0
DIS;19981015;6.2;-;0
DIS;19981016;6.6;-;0
DIS;19981017;10.0;-;0
DIS;19981018;3.4;-;0
DIS;19981019;1.9;-;0
DIS;19981020;0.7;-;0
DIS;19981021;-0.2;-;0
DIS;19981022;3.4;-;0
DIS;19981023;4.7;-;0
DIS;19981024;3.2;-;0
DIS;19981025;0.6;-;0
DIS;19981026;0.0;-;0
DIS;19981027;-0.4;-;5
DIS;19981028;1.8;-;0
DIS;19981029;1.0;-;0
DIS;19981030;-0.8;-;0
DIS;19981031;-0.8;-;15
DIS;19981101;2.0;-;2
DIS;19981102;0.9;-;0
DIS;19981103;3.9;-;0
DIS;19981104;-0.3;-;0
DIS;19981105;-2.5;-;5
DIS;19981106;-4.0;-;0
DIS;19981107;-2.7;-;0
DIS;19981108;-0.3;-;0
DIS;19981109;3.3;-;0
DIS;19981110;3.0;-;0
DIS;19981111;-3.2;-;0
DIS;19981112;-4.8;-;0
DIS;19981113;-2.3;-;1
DIS;19981114;-0.6;-;0
DIS;19981115;-1.4;-;7
DIS;19981116;-3.9;-;10
DIS;19981117;-7.2;-;10
DIS;19981118;-9.8;-;8
DIS;19981119;-10.9;-;7
DIS;19981120;-9.7;-;10
DIS;19981121;-13.3;-;10
DIS;19981122;-14.0;-;9
DIS;19981123;-8.5;-;8
DIS;19981124;-6.0;-;9
DIS;19981125;-2.6;-;8
DIS;19981126;-3.7;-;12
DIS;19981127;-3.9;-;13
DIS;19981128;-6.4;-;16
DIS;19981129;-6.3;-;14
DIS;19981130;-4.2;-;13
DIS;19981201;-7.4;-;14
DIS;19981202;-7.3;-;13
DIS;19981203;-1.0;-;12
DIS;19981204;-7.2;-;12
DIS;19981205;-6.9;-;13
DIS;19981206;-7.4;-;27
DIS;19981207;-8.0;-;28
DIS;19981208;-11.3;-;29
DIS;19981209;-11.4;-;27
DIS;19981210;-3.6;-;27
DIS;19981211;-1.7;-;22
DIS;19981212;-1.1;-;25
DIS;19981213;0.0;-;23
DIS;19981214;-0.5;-;20
DIS;19981215;0.0;-;19
DIS;19981216;-0.6;-;18
DIS;19981217;-1.2;-;17
DIS;19981218;1.7;-;17
DIS;19981219;-1.0;-;16
DIS;19981220;-3.0;-;16
DIS;19981221;-8.4;-;21
DIS;19981222;-9.2;-;22
DIS;19981223;-7.9;-;21
DIS;19981224;-4.6;-;20
DIS;19981225;-6.3;-;19
DIS;19981226;-3.9;-;18
DIS;19981227;3.4;-;18
DIS;19981228;-0.2;-;17
DIS;19981229;-1.7;-;16
DIS;19981230;0.1;-;15
DIS;19981231;2.0;-;14
DIS;19990101;2.3;-;13
DIS;19990102;0.3;-;12
DIS;19990103;-0.6;-;12
DIS;19990104;-0.6;-;14
DIS;19990105;1.3;-;12
DIS;19990106;4.3;-;11
DIS;19990107;2.3;-;10
DIS;19990108;0.4;-;10
DIS;19990109;-5.2;-;13
DIS;19990110;-5.4;-;12
DIS;19990111;-2.7;-;13
DIS;19990112;-7.7;-;20
DIS;19990113;-5.9;-;22
DIS;19990114;-5.8;-;28
DIS;19990115;-5.7;-;30
DIS;19990116;-2.1;-;27
DIS;19990117;-0.7;-;27
DIS;19990118;-1.4;-;26
DIS;19990119;-1.3;-;25
DIS;19990120;0.9;-;24
DIS;19990121;-0.5;-;23
DIS;19990122;-1.5;-;22
DIS;19990123;-1.7;-;21
DIS;19990124;-2.2;-;20
DIS;19990125;-0.6;-;19
DIS;19990126;-1.7;-;19
DIS;19990127;-3.6;-;20
DIS;19990128;-4.4;-;37
DIS;19990129;-9.6;-;96
DIS;19990130;-12.8;-;100
DIS;19990131;-14.3;-;83
DIS;19990201;-17.8;-;71
DIS;19990202;-10.1;-;70
DIS;19990203;-7.5;-;60
DIS;19990204;-1.8;-;61
DIS;19990205;-3.4;-;60
DIS;19990206;-4.3;-;72
DIS;19990207;-6.8;-;84
DIS;19990208;-9.2;-;90
DIS;19990209;-7.9;-;98
DIS;19990210;-13.2;-;95
DIS;19990211;-12.7;-;93
DIS;19990212;-15.1;-;93
DIS;19990213;-17.4;-;86
DIS;19990214;-14.9;-;85
DIS;19990215;-12.6;-;84
DIS;19990216;-8.6;-;83
DIS;19990217;-5.2;-;82
DIS;19990218;-6.0;-;93
DIS;19990219;-2.5;-;124
DIS;19990220;-0.6;-;112
DIS;19990221;-0.5;-;96
DIS;19990222;-5.7;-;95
DIS;19990223;-6.7;-;112
DIS;19990224;-6.2;-;115
DIS;19990225;-6.6;-;121
DIS;19990226;-6.4;-;107
DIS;19990227;1.7;-;104
DIS;19990228;-1.5;-;100
DIS;19990301;-3.1;-;99
DIS;19990302;0.2;-;90
DIS;19990303;1.5;-;86
DIS;19990304;-1.2;-;80
DIS;19990305;-4.0;-;112
DIS;19990306;-6.9;-;96
DIS;19990307;-5.9;-;96
DIS;19990308;-8.9;-;94
DIS;19990309;-3.0;-;89
DIS;19990310;-0.5;-;87
DIS;19990311;1.5;-;82
DIS;19990312;3.4;-;76
DIS;19990313;3.4;-;72
DIS;19990314;2.3;-;70
DIS;19990315;2.0;-;69
DIS;19990316;-0.5;-;68
DIS;19990317;-2.5;-;66
DIS;19990318;-4.0;-;65
DIS;19990319;-4.9;-;65
DIS;19990320;-3.2;-;72
DIS;19990321;-4.0;-;67
DIS;19990322;-1.3;-;66
DIS;19990323;-3.3;-;82
DIS;19990324;-3.3;-;90
DIS;19990325;3.9;-;66
DIS;19990326;2.4;-;60
DIS;19990327;1.2;-;52
DIS;19990328;-0.3;-;48
DIS;19990329;0.0;-;47
DIS;19990330;1.0;-;46
DIS;19990331;0.4;-;44
DIS;19990401;1.7;-;37
DIS;19990402;2.3;-;34
DIS;19990403;3.0;-;32
DIS;19990404;3.4;-;24
DIS;19990405;3.8;-;20
DIS;19990406;3.2;-;13
DIS;19990407;0.8;-;10
DIS;19990408;0.4;-;8
DIS;19990409;0.7;-;4
DIS;19990410;-0.9;-;0
DIS;19990411;1.7;-;0
DIS;19990412;0.4;-;0
DIS;19990413;-0.1;-;0
DIS;19990414;-1.4;-;0
DIS;19990415;-2.3;-;1
DIS;19990416;-2.9;-;78
DIS;19990417;-6.4;-;93
DIS;19990418;-1.6;-;67
DIS;19990419;-2.9;-;46
DIS;19990420;-2.2;-;31
DIS;19990421;3.0;-;20
DIS;19990422;1.7;-;18
DIS;19990423;0.4;-;9
DIS;19990424;2.7;-;4
DIS;19990425;2.3;-;0
DIS;19990426;3.7;-;0
DIS;19990427;4.7;-;0
DIS;19990428;3.6;-;0
DIS;19990429;5.7;-;0
DIS;19990430;4.9;-;0
DIS;19990501;6.2;-;0
DIS;19990502;5.1;-;0
DIS;19990503;6.8;-;0
DIS;19990504;8.0;-;0
DIS;19990505;6.7;-;0
DIS;19990506;7.2;-;0
DIS;19990507;6.4;-;0
DIS;19990508;6.4;-;0
DIS;19990509;6.3;-;0
DIS;19990510;7.8;-;0
DIS;19990511;8.3;-;0
DIS;19990512;8.7;-;0
DIS;19990513;7.9;-;0
DIS;19990514;7.1;-;0
DIS;19990515;6.2;-;0
DIS;19990516;5.6;-;0
DIS;19990517;6.1;-;0
DIS;19990518;9.0;-;0
DIS;19990519;6.1;-;0
DIS;19990520;5.9;-;0
DIS;19990521;5.2;-;0
DIS;19990522;5.2;-;0
DIS;19990523;6.2;-;0
DIS;19990524;5.1;-;0
DIS;19990525;7.9;-;0
DIS;19990526;7.0;-;0
DIS;19990527;10.8;-;0
DIS;19990528;10.6;-;0
DIS;19990529;9.5;-;0
DIS;19990530;12.5;-;0
DIS;19990531;11.5;-;0
DIS;19990601;10.8;-;0
DIS;19990602;9.4;-;0
DIS;19990603;9.6;-;0
DIS;19990604;5.5;-;0
DIS;19990605;5.8;-;0
DIS;19990606;6.2;-;0
DIS;19990607;6.1;-;0
DIS;19990608;5.6;-;0
DIS;19990609;3.5;-;0
DIS;19990610;8.2;-;0
DIS;19990611;7.5;-;0
DIS;19990612;7.0;-;0
DIS;19990613;8.9;-;0
DIS;19990614;7.6;-;0
DIS;19990615;7.7;-;0
DIS;19990616;10.8;-;0
DIS;19990617;9.9;-;0
DIS;19990618;8.5;-;0
DIS;19990619;4.8;-;0
DIS;19990620;3.5;-;0
DIS;19990621;3.4;-;0
DIS;19990622;0.6;-;0
DIS;19990623;1.5;-;0
DIS;19990624;5.1;-;0
DIS;19990625;7.7;-;0
DIS;19990626;9.5;-;0
DIS;19990627;10.0;-;0
DIS;19990628;8.5;-;0
DIS;19990629;8.3;-;0
DIS;19990630;11.4;-;0
DIS;19990701;10.9;-;0
DIS;19990702;10.8;-;0
DIS;19990703;12.7;-;0
DIS;19990704;14.8;-;0
DIS;19990705;13.4;-;0
DIS;19990706;9.7;-;0
DIS;19990707;9.3;-;0
DIS;19990708;9.1;-;0
DIS;19990709;9.4;-;0
DIS;19990710;10.0;-;0
DIS;19990711;12.6;-;0
DIS;19990712;12.5;-;0
DIS;19990713;11.0;-;0
DIS;19990714;10.7;-;0
DIS;19990715;11.1;-;0
DIS;19990716;10.5;-;0
DIS;19990717;9.2;-;0
DIS;19990718;12.0;-;0
DIS;19990719;13.4;-;0
DIS;19990720;12.2;-;0
DIS;19990721;12.1;-;0
DIS;19990722;8.0;-;0
DIS;19990723;7.1;-;0
DIS;19990724;7.8;-;0
DIS;19990725;9.1;-;0
DIS;19990726;10.8;-;0
DIS;19990727;12.7;-;0
DIS;19990728;12.2;-;0
DIS;19990729;13.1;-;0
DIS;19990730;10.9;-;0
DIS;19990731;11.0;-;0
DIS;19990801;10.2;-;0
DIS;19990802;9.0;-;0
DIS;19990803;11.8;-;0
DIS;19990804;11.6;-;0
DIS;19990805;14.7;-;0
DIS;19990806;14.1;-;0
DIS;19990807;13.8;-;0
DIS;19990808;13.1;-;0
DIS;19990809;14.4;-;0
DIS;19990810;12.8;-;0
DIS;19990811;11.1;-;0
DIS;19990812;9.5;-;0
DIS;19990813;8.1;-;0
DIS;19990814;7.5;-;0
DIS;19990815;11.5;-;0
DIS;19990816;10.9;-;0
DIS;19990817;10.1;-;0
