stn;time;tre200dn
ARO;20180814;08. Jun
ARO;20180815;08. Jan
ARO;20180816;08. Aug
ARO;20180817;10.0
ARO;20180818;08. Sep
ARO;20180819;10. Jan
ARO;20180820;10. Sep
ARO;20180821;11. Jan
ARO;20180822;12. Jun
ARO;20180823;10. Mai
ARO;20180824;07. Apr
ARO;20180825;02. Apr
ARO;20180826;0.9
ARO;20180827;05. Jan
ARO;20180828;9.0
ARO;20180829;10. Mrz
ARO;20180830;07. Mai
ARO;20180831;05. Feb
ARO;20180901;03. Aug
ARO;20180902;03. Aug
ARO;20180903;5.0
ARO;20180904;05. Jan
ARO;20180905;07. Jun
ARO;20180906;08. Mai
ARO;20180907;06. Mrz
ARO;20180908;05. Apr
ARO;20180909;09. Feb
ARO;20180910;09. Jun
ARO;20180911;09. Jan
ARO;20180912;12. Apr
ARO;20180913;08. Jul
ARO;20180914;08. Jan
ARO;20180915;06. Sep
ARO;20180916;07. Aug
ARO;20180917;09. Jan
ARO;20180918;07. Aug
ARO;20180919;08. Jan
ARO;20180920;09. Aug
ARO;20180921;07. Sep
ARO;20180922;02. Jun
ARO;20180923;04. Sep
ARO;20180924;-1.7
ARO;20180925;-2.9
ARO;20180926;03. Aug
ARO;20180927;07. Jun
ARO;20180928;06. Jun
ARO;20180929;04. Jun
ARO;20180930;05. Sep
ARO;20181001;-2.2
ARO;20181002;-3.1
ARO;20181003;02. Apr
ARO;20181004;3.0
ARO;20181005;07. Jul
ARO;20181006;05. Sep
ARO;20181007;06. Mrz
ARO;20181008;06. Jan
ARO;20181009;06. Mai
ARO;20181010;07. Jan
ARO;20181011;07. Mai
ARO;20181012;07. Jan
ARO;20181013;07. Apr
ARO;20181014;05. Apr
ARO;20181015;05. Jun
ARO;20181016;4.0
ARO;20181017;04. Jun
ARO;20181018;05. Jun
ARO;20181019;06. Feb
ARO;20181020;4.0
ARO;20181021;2.0
ARO;20181022;-0.6
ARO;20181023;-0.6
ARO;20181024;3.0
ARO;20181025;02. Apr
ARO;20181026;05. Mrz
ARO;20181027;-2.5
ARO;20181028;-2.2
ARO;20181029;0.1
ARO;20181030;-0.2
ARO;20181031;0.5
ARO;20181101;0.2
ARO;20181102;0.5
ARO;20181103;-0.1
ARO;20181104;05. Jun
ARO;20181105;4.0
ARO;20181106;5.0
ARO;20181107;04. Feb
ARO;20181108;01. Mai
ARO;20181109;03. Jun
ARO;20181110;04. Jun
ARO;20181111;03. Mrz
ARO;20181112;05. Mrz
ARO;20181113;01. Jul
ARO;20181114;01. Jan
ARO;20181115;02. Sep
ARO;20181116;-1.3
ARO;20181117;-3.3
ARO;20181118;-7.7
ARO;20181119;-7.8
ARO;20181120;-6.9
ARO;20181121;-2.6
ARO;20181122;-2.3
ARO;20181123;-2.5
ARO;20181124;-2.0
ARO;20181125;-3.5
ARO;20181126;-6.5
ARO;20181127;-6.1
ARO;20181128;-8.4
ARO;20181129;0.0
ARO;20181130;-2.8
ARO;20181201;-4.0
ARO;20181202;-1.1
ARO;20181203;0.1
ARO;20181204;-2.6
ARO;20181205;-3.5
ARO;20181206;-0.2
ARO;20181207;-2.0
ARO;20181208;-5.5
ARO;20181209;-4.1
ARO;20181210;-6.8
ARO;20181211;-12.9
ARO;20181212;-13.0
ARO;20181213;-12.1
ARO;20181214;-10.6
ARO;20181215;-12.2
ARO;20181216;-7.9
ARO;20181217;-6.6
ARO;20181218;-8.1
ARO;20181219;-3.6
ARO;20181220;-5.3
ARO;20181221;-4.4
ARO;20181222;-1.1
ARO;20181223;-1.4
ARO;20181224;-8.9
ARO;20181225;-8.1
ARO;20181226;-3.9
ARO;20181227;-1.9
ARO;20181228;-0.7
ARO;20181229;-2.2
ARO;20181230;-5.2
ARO;20181231;-4.5
ARO;20190101;-7.2
ARO;20190102;-11.6
ARO;20190103;-15.0
ARO;20190104;-13.6
ARO;20190105;-8.6
ARO;20190106;-6.5
ARO;20190107;-8.5
ARO;20190108;-7.6
ARO;20190109;-10.8
ARO;20190110;-11.7
ARO;20190111;-14.2
ARO;20190112;-8.1
ARO;20190113;-6.2
ARO;20190114;-7.5
ARO;20190115;-9.0
ARO;20190116;-3.9
ARO;20190117;-7.6
ARO;20190118;-12.2
ARO;20190119;-10.8
ARO;20190120;-10.4
ARO;20190121;-10.3
ARO;20190122;-11.9
ARO;20190123;-13.1
ARO;20190124;-14.6
ARO;20190125;-16.3
ARO;20190126;-10.5
ARO;20190127;-7.1
ARO;20190128;-10.0
ARO;20190129;-10.7
ARO;20190130;-12.4
ARO;20190131;-13.1
ARO;20190201;-3.8
ARO;20190202;-3.8
ARO;20190203;-10.2
ARO;20190204;-13.9
ARO;20190205;-6.3
ARO;20190206;-5.2
ARO;20190207;-4.9
ARO;20190208;-8.7
ARO;20190209;-3.7
ARO;20190210;-6.6
ARO;20190211;-8.4
ARO;20190212;-9.6
ARO;20190213;-8.4
ARO;20190214;-0.2
ARO;20190215;0.2
ARO;20190216;0.9
ARO;20190217;0.5
ARO;20190218;-0.4
ARO;20190219;-2.7
ARO;20190220;-2.7
ARO;20190221;-2.4
ARO;20190222;-4.1
ARO;20190223;-4.5
ARO;20190224;-2.1
ARO;20190225;01. Jan
ARO;20190226;01. Mai
ARO;20190227;01. Mai
ARO;20190228;-0.6
ARO;20190301;-3.0
ARO;20190302;-3.8
ARO;20190303;-3.4
ARO;20190304;-5.7
ARO;20190305;-5.8
ARO;20190306;-2.8
ARO;20190307;-2.6
ARO;20190308;-3.8
ARO;20190309;-3.5
ARO;20190310;-2.2
ARO;20190311;-9.1
ARO;20190312;-10.4
ARO;20190313;-6.8
ARO;20190314;-6.8
ARO;20190315;-3.5
ARO;20190316;-1.3
ARO;20190317;-6.4
ARO;20190318;-8.0
ARO;20190319;-10.6
ARO;20190320;-10.2
ARO;20190321;-6.3
ARO;20190322;02. Apr
ARO;20190323;01. Jul
ARO;20190324;0.7
ARO;20190325;-7.6
ARO;20190326;-8.8
ARO;20190327;-8.5
ARO;20190328;-5.7
ARO;20190329;-2.7
ARO;20190330;0.6
ARO;20190331;0.4
ARO;20190401;0.4
ARO;20190402;02. Apr
ARO;20190403;0.0
ARO;20190404;-6.2
ARO;20190405;-8.3
ARO;20190406;0.6
ARO;20190407;-0.8
ARO;20190408;-1.2
ARO;20190409;-0.8
ARO;20190410;-0.6
ARO;20190411;-1.6
ARO;20190412;-5.6
ARO;20190413;-6.0
ARO;20190414;-4.9
ARO;20190415;-6.5
ARO;20190416;-1.4
ARO;20190417;0.3
ARO;20190418;02. Aug
ARO;20190419;02. Mai
ARO;20190420;02. Jan
ARO;20190421;03. Aug
ARO;20190422;03. Apr
ARO;20190423;4.0
ARO;20190424;03. Jun
ARO;20190425;05. Mai
ARO;20190426;-2.7
ARO;20190427;-3.2
ARO;20190428;-5.6
ARO;20190429;-4.6
ARO;20190430;-3.0
ARO;20190501;-3.7
ARO;20190502;-0.4
ARO;20190503;-1.5
ARO;20190504;-6.5
ARO;20190505;-7.6
ARO;20190506;-6.9
ARO;20190507;-6.8
ARO;20190508;-0.5
ARO;20190509;-1.3
ARO;20190510;-0.1
ARO;20190511;-1.5
ARO;20190512;-3.4
ARO;20190513;-4.6
ARO;20190514;-4.9
ARO;20190515;-6.1
ARO;20190516;-3.9
ARO;20190517;01. Jun
ARO;20190518;02. Aug
ARO;20190519;02. Jul
ARO;20190520;0.2
ARO;20190521;0.9
ARO;20190522;2.0
ARO;20190523;2.0
ARO;20190524;04. Mrz
ARO;20190525;03. Jul
ARO;20190526;3.0
ARO;20190527;03. Jan
ARO;20190528;-0.1
ARO;20190529;-0.3
ARO;20190530;0.7
ARO;20190531;02. Mrz
ARO;20190601;05. Jul
ARO;20190602;07. Mrz
ARO;20190603;10.0
ARO;20190604;08. Jul
ARO;20190605;09. Sep
ARO;20190606;05. Aug
ARO;20190607;07. Jun
ARO;20190608;03. Apr
ARO;20190609;07. Mai
ARO;20190610;07. Feb
ARO;20190611;04. Feb
ARO;20190612;5.0
ARO;20190613;03. Aug
ARO;20190614;08. Mai
ARO;20190615;06. Mai
ARO;20190616;05. Aug
ARO;20190617;06. Jan
ARO;20190618;09. Mai
ARO;20190619;08. Mrz
ARO;20190620;08. Jan
ARO;20190621;07. Jun
ARO;20190622;07. Jan
ARO;20190623;07. Sep
ARO;20190624;10. Mai
ARO;20190625;15. Mrz
ARO;20190626;16. Mai
ARO;20190627;16. Jun
ARO;20190628;13. Jan
ARO;20190629;12. Mrz
ARO;20190630;14. Sep
ARO;20190701;11. Jun
ARO;20190702;12. Mrz
ARO;20190703;09. Aug
ARO;20190704;08. Sep
ARO;20190705;10. Aug
ARO;20190706;11. Sep
ARO;20190707;08. Mrz
ARO;20190708;07. Aug
ARO;20190709;07. Feb
ARO;20190710;5.0
ARO;20190711;06. Jun
ARO;20190712;07. Apr
ARO;20190713;05. Aug
ARO;20190714;05. Feb
ARO;20190715;05. Jan
ARO;20190716;05. Jun
ARO;20190717;09. Jan
ARO;20190718;09. Apr
ARO;20190719;09. Feb
ARO;20190720;11. Apr
ARO;20190721;12.0
ARO;20190722;11. Jul
ARO;20190723;12. Aug
ARO;20190724;15. Aug
ARO;20190725;15. Mai
ARO;20190726;13. Apr
ARO;20190727;10.0
ARO;20190728;08. Feb
ARO;20190729;07. Sep
ARO;20190730;10. Jul
ARO;20190731;08. Jul
ARO;20190801;08. Aug
ARO;20190802;08. Apr
ARO;20190803;07. Aug
ARO;20190804;07. Mai
ARO;20190805;12. Jan
ARO;20190806;10. Aug
ARO;20190807;09. Jun
ARO;20190808;9.0
ARO;20190809;11. Feb
ARO;20190810;10. Sep
ARO;20190811;10. Aug
ARO;20190812;07. Jan
ARO;20190813;05. Jun
ARO;20190814;03. Feb
ARO;20190815;7.0
ARO;20190816;05. Sep
ARO;20190817;09. Apr
ARO;20190818;12. Mrz
ARO;20190819;10.0
ARO;20190820;05. Aug
ARO;20190821;05. Apr
ARO;20190822;08. Sep
ARO;20190823;10. Jun
ARO;20190824;10. Sep
ARO;20190825;11.0
ARO;20190826;10. Jun
ARO;20190827;11. Mrz
ARO;20190828;12. Apr
ARO;20190829;11. Mai
ARO;20190830;10. Aug
ARO;20190831;10. Jun
ARO;20190901;08. Aug
ARO;20190902;05. Mai
ARO;20190903;03. Aug
ARO;20190904;9.0
ARO;20190905;01. Mai
ARO;20190906;01. Apr
ARO;20190907;3.0
ARO;20190908;0.1
ARO;20190909;0.2
ARO;20190910;03. Jul
ARO;20190911;06. Jan
ARO;20190912;7.0
ARO;20190913;9.0
ARO;20190914;10. Mrz
ARO;20190915;11. Apr
ARO;20190916;10. Jul
ARO;20190917;8.0
ARO;20190918;04. Apr
ARO;20190919;03. Mai
ARO;20190920;02. Feb
ARO;20190921;07. Sep
ARO;20190922;9.0
ARO;20190923;0.4
ARO;20190924;2.0
ARO;20190925;04. Apr
ARO;20190926;03. Aug
ARO;20190927;06. Mai
ARO;20190928;5.0
ARO;20190929;5.0
ARO;20190930;05. Jun
ARO;20191001;05. Aug
ARO;20191002;-0.7
ARO;20191003;-1.9
ARO;20191004;0.3
ARO;20191005;01. Aug
ARO;20191006;01. Jun
ARO;20191007;-0.1
ARO;20191008;01. Jan
ARO;20191009;0.6
ARO;20191010;-1.1
ARO;20191011;01. Feb
ARO;20191012;07. Sep
ARO;20191013;10. Jan
ARO;20191014;07. Mrz
ARO;20191015;0.0
ARO;20191016;-1.0
ARO;20191017;03. Aug
ARO;20191018;03. Feb
ARO;20191019;05. Aug
ARO;20191020;09. Jan
ARO;20191021;06. Jul
ARO;20191022;07. Jul
ARO;20191023;07. Aug
ARO;20191024;5.0
ARO;20191025;04. Apr
ARO;20191026;08. Jan
ARO;20191027;06. Mrz
ARO;20191028;05. Feb
ARO;20191029;04. Jan
ARO;20191030;03. Apr
ARO;20191031;02. Mai
ARO;20191101;3.0
ARO;20191102;04. Jan
ARO;20191103;-0.7
ARO;20191104;-1.4
ARO;20191105;-4.1
ARO;20191106;-4.2
ARO;20191107;-5.5
ARO;20191108;-4.4
ARO;20191109;-6.6
ARO;20191110;-5.7
ARO;20191111;-4.5
ARO;20191112;-5.9
ARO;20191113;-8.9
ARO;20191114;-7.4
ARO;20191115;-3.1
ARO;20191116;-3.6
ARO;20191117;-4.1
ARO;20191118;-4.8
ARO;20191119;-4.7
ARO;20191120;-0.5
ARO;20191121;-1.7
ARO;20191122;-0.3
ARO;20191123;02. Mai
ARO;20191124;01. Aug
ARO;20191125;02. Mrz
ARO;20191126;0.7
ARO;20191127;0.0
ARO;20191128;-2.9
ARO;20191129;-3.2
ARO;20191130;-6.8
ARO;20191201;-3.5
ARO;20191202;-8.9
ARO;20191203;-10.4
ARO;20191204;01. Mai
ARO;20191205;01. Mai
ARO;20191206;-0.3
ARO;20191207;-3.6
ARO;20191208;-3.0
ARO;20191209;-4.8
ARO;20191210;-9.3
ARO;20191211;-4.8
ARO;20191212;-10.1
ARO;20191213;-7.6
ARO;20191214;-6.9
ARO;20191215;0.3
ARO;20191216;01. Jan
ARO;20191217;03. Jun
ARO;20191218;3.0
ARO;20191219;01. Apr
ARO;20191220;-2.3
ARO;20191221;-4.4
ARO;20191222;-4.4
ARO;20191223;-4.8
ARO;20191224;-5.7
ARO;20191225;-5.2
ARO;20191226;-7.3
ARO;20191227;-3.8
ARO;20191228;-6.9
ARO;20191229;-5.1
ARO;20191230;-1.0
ARO;20191231;-0.9
ARO;20200101;-0.1
ARO;20200102;-0.8
ARO;20200103;-2.8
ARO;20200104;-5.4
ARO;20200105;-6.7
ARO;20200106;-1.6
ARO;20200107;-4.9
ARO;20200108;-4.4
ARO;20200109;01. Mrz
ARO;20200110;-3.1
ARO;20200111;-5.6
ARO;20200112;-1.6
ARO;20200113;-2.7
ARO;20200114;-1.6
ARO;20200115;-1.6
ARO;20200116;-2.8
ARO;20200117;-4.3
ARO;20200118;-9.3
ARO;20200119;-13.2
ARO;20200120;-14.7
ARO;20200121;-6.1
ARO;20200122;-0.8
ARO;20200123;-1.6
ARO;20200124;-1.4
ARO;20200125;-2.3
ARO;20200126;-3.6
ARO;20200127;-4.2
ARO;20200128;-7.1
ARO;20200129;-6.8
ARO;20200130;-6.8
ARO;20200131;0.0
ARO;20200201;0.6
ARO;20200202;-0.8
ARO;20200203;02. Jun
ARO;20200204;-8.3
ARO;20200205;-11.6
ARO;20200206;-9.8
ARO;20200207;-3.3
ARO;20200208;-2.5
ARO;20200209;-2.5
ARO;20200210;-1.7
ARO;20200211;-7.0
ARO;20200212;-7.3
ARO;20200213;-8.5
ARO;20200214;-5.6
ARO;20200215;-4.2
ARO;20200216;03. Jul
ARO;20200217;-1.8
ARO;20200218;-7.5
ARO;20200219;-7.9
ARO;20200220;-8.5
ARO;20200221;-3.9
ARO;20200222;-2.0
ARO;20200223;03. Mai
ARO;20200224;01. Aug
ARO;20200225;-3.0
ARO;20200226;-10.1
ARO;20200227;-11.8
ARO;20200228;-9.7
ARO;20200229;-2.4
ARO;20200301;-5.0
ARO;20200302;-4.5
ARO;20200303;-9.4
ARO;20200304;-8.3
ARO;20200305;-5.5
ARO;20200306;-5.9
ARO;20200307;-8.6
ARO;20200308;-10.1
ARO;20200309;-7.5
ARO;20200310;-7.6
ARO;20200311;-0.4
ARO;20200312;2.0
ARO;20200313;-4.7
ARO;20200314;-5.6
ARO;20200315;-6.3
ARO;20200316;-1.9
ARO;20200317;0.6
ARO;20200318;01. Mai
ARO;20200319;01. Aug
ARO;20200320;0.1
ARO;20200321;-1.0
ARO;20200322;-5.9
ARO;20200323;-8.0
ARO;20200324;-10.9
ARO;20200325;-9.1
ARO;20200326;-10.6
ARO;20200327;-1.8
ARO;20200328;-0.3
ARO;20200329;-5.1
ARO;20200330;-8.4
ARO;20200331;-11.6
ARO;20200401;-9.0
ARO;20200402;-3.6
ARO;20200403;-2.9
ARO;20200404;-4.2
ARO;20200405;-0.9
ARO;20200406;-0.4
ARO;20200407;0.8
ARO;20200408;2.0
ARO;20200409;02. Mrz
ARO;20200410;02. Mrz
ARO;20200411;03. Jun
ARO;20200412;03. Jul
ARO;20200413;1.0
ARO;20200414;-3.4
ARO;20200415;-3.1
ARO;20200416;04. Jul
ARO;20200417;05. Jan
ARO;20200418;05. Jan
ARO;20200419;04. Mrz
ARO;20200420;05. Jan
ARO;20200421;04. Jun
ARO;20200422;2.0
ARO;20200423;03. Sep
ARO;20200424;02. Jul
ARO;20200425;3.0
ARO;20200426;03. Sep
ARO;20200427;02. Sep
ARO;20200428;1.0
ARO;20200429;-0.1
ARO;20200430;-0.4
ARO;20200501;-1.5
ARO;20200502;-1.5
ARO;20200503;-3.8
ARO;20200504;2.0
ARO;20200505;03. Mai
ARO;20200506;0.2
ARO;20200507;0.2
ARO;20200508;07. Mrz
ARO;20200509;06. Mai
ARO;20200510;06. Feb
ARO;20200511;0.3
ARO;20200512;-2.9
ARO;20200513;05. Mrz
ARO;20200514;3.0
ARO;20200515;0.4
ARO;20200516;0.6
ARO;20200517;04. Mai
ARO;20200518;05. Jan
ARO;20200519;05. Jun
ARO;20200520;05. Mai
ARO;20200521;04. Mrz
ARO;20200522;07. Jan
ARO;20200523;01. Mai
ARO;20200524;-1.0
ARO;20200525;01. Jun
ARO;20200526;01. Apr
ARO;20200527;01. Apr
ARO;20200528;02. Jun
ARO;20200529;0.5
ARO;20200530;02. Feb
ARO;20200531;01. Mrz
ARO;20200601;03. Mai
ARO;20200602;6.0
ARO;20200603;06. Mrz
ARO;20200604;0.8
ARO;20200605;02. Jan
ARO;20200606;05. Aug
ARO;20200607;0.1
ARO;20200608;0.5
ARO;20200609;0.2
ARO;20200610;01. Aug
ARO;20200611;03. Feb
ARO;20200612;05. Jan
ARO;20200613;7.0
ARO;20200614;05. Mai
ARO;20200615;05. Jun
ARO;20200616;05. Mai
ARO;20200617;05. Apr
ARO;20200618;04. Aug
ARO;20200619;04. Mrz
ARO;20200620;03. Jul
ARO;20200621;05. Jul
ARO;20200622;07. Jul
ARO;20200623;07. Jan
ARO;20200624;09. Mrz
ARO;20200625;09. Aug
ARO;20200626;09. Feb
ARO;20200627;09. Sep
ARO;20200628;10. Sep
ARO;20200629;08. Apr
ARO;20200630;08. Apr
ARO;20200701;08. Sep
ARO;20200702;08. Jun
ARO;20200703;07. Jan
ARO;20200704;7.0
ARO;20200705;08. Mai
ARO;20200706;05. Mrz
ARO;20200707;02. Jul
ARO;20200708;06. Mrz
ARO;20200709;09. Sep
ARO;20200710;09. Mai
ARO;20200711;05. Mrz
ARO;20200712;03. Sep
ARO;20200713;07. Jun
ARO;20200714;06. Aug
ARO;20200715;06. Aug
ARO;20200716;06. Apr
ARO;20200717;06. Jun
ARO;20200718;05. Mai
ARO;20200719;06. Mrz
ARO;20200720;09. Mrz
ARO;20200721;10. Mrz
ARO;20200722;10.0
ARO;20200723;10.0
ARO;20200724;08. Mrz
ARO;20200725;08. Jul
ARO;20200726;09. Jun
ARO;20200727;9.0
ARO;20200728;11. Aug
ARO;20200729;11. Mai
ARO;20200730;11. Aug
ARO;20200731;14. Apr
ARO;20200801;12. Mrz
ARO;20200802;08. Sep
ARO;20200803;03. Jul
ARO;20200804;02. Sep
ARO;20200805;02. Aug
ARO;20200806;8.0
ARO;20200807;11. Sep
ARO;20200808;13. Jun
ARO;20200809;13. Jan
ARO;20200810;12. Feb
ARO;20200811;13. Jan
ARO;20200812;13. Mai
ARO;20200813;11. Mrz
ARO;20200814;10. Feb
ARO;20200815;09. Jun
ARO;20200816;11. Mai
ARO;20200817;08. Mai
ARO;20200818;08. Jan
ARO;20200819;07. Sep
ARO;20200820;13.0
ARO;20200821;13. Mai
ARO;20200822;09. Mrz
ARO;20200823;07. Aug
ARO;20200824;06. Jul
ARO;20200825;05. Aug
ARO;20200826;08. Sep
ARO;20200827;06. Aug
ARO;20200828;08. Feb
ARO;20200829;05. Mrz
ARO;20200830;02. Mrz
ARO;20200831;02. Mai
ARO;20200901;03. Jun
ARO;20200902;03. Mrz
ARO;20200903;04. Jan
ARO;20200904;08. Jul
ARO;20200905;09. Mai
ARO;20200906;05. Jun
ARO;20200907;05. Feb
ARO;20200908;05. Feb
ARO;20200909;09. Jun
ARO;20200910;08. Jun
ARO;20200911;08. Apr
ARO;20200912;09. Apr
ARO;20200913;10. Feb
ARO;20200914;11. Sep
ARO;20200915;11. Apr
ARO;20200916;09. Jun
ARO;20200917;09. Mrz
ARO;20200918;09. Jun
ARO;20200919;10. Jan
ARO;20200920;09. Feb
ARO;20200921;08. Sep
ARO;20200922;07. Sep
ARO;20200923;7.0
ARO;20200924;04. Aug
ARO;20200925;-2.5
ARO;20200926;-4.1
ARO;20200927;-3.9
ARO;20200928;-2.6
ARO;20200929;0.3
ARO;20200930;04. Mrz
ARO;20201001;04. Sep
ARO;20201002;05. Aug
ARO;20201003;01. Aug
ARO;20201004;0.1
ARO;20201005;-0.9
ARO;20201006;01. Jan
ARO;20201007;0.1
ARO;20201008;-0.6
ARO;20201009;04. Apr
ARO;20201010;-0.6
ARO;20201011;-3.3
ARO;20201012;-4.3
ARO;20201013;-4.7
ARO;20201014;-3.8
ARO;20201015;-3.2
ARO;20201016;-3.2
ARO;20201017;-1.7
ARO;20201018;-3.1
ARO;20201019;-2.4
ARO;20201020;03. Feb
ARO;20201021;3.0
ARO;20201022;04. Feb
ARO;20201023;02. Mai
ARO;20201024;01. Sep
ARO;20201025;01. Aug
ARO;20201026;-2.5
ARO;20201027;-3.6
ARO;20201028;0.9
ARO;20201029;0.9
ARO;20201030;01. Jul
ARO;20201031;05. Aug
ARO;20201101;05. Feb
ARO;20201102;07. Aug
ARO;20201103;01. Sep
ARO;20201104;-1.0
ARO;20201105;-2.0
ARO;20201106;01. Aug
ARO;20201107;05. Jul
ARO;20201108;04. Jan
ARO;20201109;02. Feb
ARO;20201110;0.8
ARO;20201111;-0.6
ARO;20201112;0.8
ARO;20201113;01. Aug
ARO;20201114;01. Sep
ARO;20201115;02. Jun
ARO;20201116;-0.5
ARO;20201117;-3.7
ARO;20201118;05. Jan
ARO;20201119;-3.8
ARO;20201120;-8.3
ARO;20201121;-9.1
ARO;20201122;01. Sep
ARO;20201123;-0.5
ARO;20201124;-0.2
ARO;20201125;02. Jan
ARO;20201126;-0.1
ARO;20201127;-0.7
ARO;20201128;-0.7
ARO;20201129;-2.6
ARO;20201130;-3.3
ARO;20201201;-7.8
ARO;20201202;-9.6
ARO;20201203;-8.0
ARO;20201204;-4.3
ARO;20201205;-4.8
ARO;20201206;-5.3
ARO;20201207;-8.6
ARO;20201208;-7.5
ARO;20201209;-7.9
ARO;20201210;-9.7
ARO;20201211;-7.0
ARO;20201212;-5.7
ARO;20201213;-4.7
ARO;20201214;-1.3
ARO;20201215;01. Jul
ARO;20201216;-0.6
ARO;20201217;-2.3
ARO;20201218;-1.2
ARO;20201219;-1.9
ARO;20201220;-1.6
ARO;20201221;-2.4
ARO;20201222;1.0
ARO;20201223;02. Mai
ARO;20201224;-3.7
ARO;20201225;-8.9
ARO;20201226;-13.5
ARO;20201227;-8.1
ARO;20201228;-8.3
ARO;20201229;-7.6
ARO;20201230;-9.4
ARO;20201231;-10.9
ARO;20210101;-6.4
ARO;20210102;-6.9
ARO;20210103;-6.7
ARO;20210104;-7.1
ARO;20210105;-10.0
ARO;20210106;-11.6
ARO;20210107;-12.4
ARO;20210108;-13.0
ARO;20210109;-12.9
ARO;20210110;-11.4
ARO;20210111;-10.0
ARO;20210112;-6.4
ARO;20210113;-7.6
ARO;20210114;-6.2
ARO;20210115;-14.4
ARO;20210116;-15.7
ARO;20210117;-9.2
ARO;20210118;-10.7
ARO;20210119;-9.6
ARO;20210120;-3.7
ARO;20210121;-1.5
ARO;20210122;-2.0
ARO;20210123;-8.3
ARO;20210124;-11.3
ARO;20210125;-11.1
ARO;20210126;-12.8
ARO;20210127;-13.3
ARO;20210128;-3.8
ARO;20210129;-3.5
ARO;20210130;-5.2
ARO;20210131;-4.5
ARO;20210201;-3.5
ARO;20210202;-2.8
ARO;20210203;-1.4
ARO;20210204;-3.3
ARO;20210205;0.3
ARO;20210206;01. Mrz
ARO;20210207;-7.1
ARO;20210208;-8.3
ARO;20210209;-6.3
ARO;20210210;-6.3
ARO;20210211;-14.0
ARO;20210212;-11.8
ARO;20210213;-16.1
ARO;20210214;-13.8
ARO;20210215;-7.4
ARO;20210216;-1.1
ARO;20210217;-3.8
ARO;20210218;-2.7
ARO;20210219;-1.8
ARO;20210220;-1.2
ARO;20210221;0.6
ARO;20210222;0.5
ARO;20210223;03. Apr
ARO;20210224;02. Apr
ARO;20210225;03. Mrz
ARO;20210226;-1.0
ARO;20210227;-3.5
ARO;20210228;-4.0
ARO;20210301;-3.1
ARO;20210302;-0.5
ARO;20210303;-0.1
ARO;20210304;-2.5
ARO;20210305;-5.6
ARO;20210306;-9.6
ARO;20210307;-5.7
ARO;20210308;-6.3
ARO;20210309;-7.7
ARO;20210310;-7.5
ARO;20210311;-2.5
ARO;20210312;-5.2
ARO;20210313;-4.4
ARO;20210314;-7.8
ARO;20210315;-7.5
ARO;20210316;-8.2
ARO;20210317;-9.1
ARO;20210318;-12.6
ARO;20210319;-13.3
ARO;20210320;-13.5
ARO;20210321;-12.3
ARO;20210322;-8.3
ARO;20210323;-10.8
ARO;20210324;-3.5
ARO;20210325;-2.6
ARO;20210326;-2.6
ARO;20210327;-4.6
ARO;20210328;-6.0
ARO;20210329;0.8
ARO;20210330;04. Mai
ARO;20210331;04. Feb
ARO;20210401;04. Apr
ARO;20210402;01. Mai
ARO;20210403;-6.4
ARO;20210404;-7.4
ARO;20210405;-7.6
ARO;20210406;-12.7
ARO;20210407;-12.4
ARO;20210408;-10.3
ARO;20210409;-4.4
ARO;20210410;-3.0
ARO;20210411;01. Jan
ARO;20210412;-8.4
ARO;20210413;-10.8
ARO;20210414;-12.1
ARO;20210415;-10.1
ARO;20210416;-10.0
ARO;20210417;-7.4
ARO;20210418;-5.9
ARO;20210419;-5.3
ARO;20210420;-5.0
ARO;20210421;-1.8
ARO;20210422;-1.1
ARO;20210423;-1.4
ARO;20210424;0.7
ARO;20210425;02. Feb
ARO;20210426;01. Jul
ARO;20210427;01. Aug
ARO;20210428;01. Mai
ARO;20210429;0.2
ARO;20210430;0.0
ARO;20210501;-1.3
ARO;20210502;-3.5
ARO;20210503;-4.8
ARO;20210504;-0.3
ARO;20210505;-3.7
ARO;20210506;-4.2
ARO;20210507;-2.7
ARO;20210508;-3.3
ARO;20210509;06. Jan
ARO;20210510;07. Jul
ARO;20210511;0.1
ARO;20210512;-0.3
ARO;20210513;-0.8
ARO;20210514;-1.1
ARO;20210515;-1.4
ARO;20210516;-0.9
ARO;20210517;-1.1
ARO;20210518;-1.4
ARO;20210519;-1.8
ARO;20210520;-2.2
ARO;20210521;01. Jan
ARO;20210522;-0.7
ARO;20210523;-1.2
ARO;20210524;0.4
ARO;20210525;-1.1
ARO;20210526;-0.9
ARO;20210527;01. Sep
ARO;20210528;0.5
ARO;20210529;2.0
ARO;20210530;0.9
ARO;20210531;02. Jun
ARO;20210601;03. Mai
ARO;20210602;6.0
ARO;20210603;06. Aug
ARO;20210604;09. Mrz
ARO;20210605;05. Aug
ARO;20210606;05. Mrz
ARO;20210607;06. Jan
ARO;20210608;7.0
ARO;20210609;06. Feb
ARO;20210610;06. Jan
ARO;20210611;07. Jan
ARO;20210612;07. Mai
ARO;20210613;08. Mai
ARO;20210614;08. Aug
ARO;20210615;09. Sep
ARO;20210616;11. Mrz
ARO;20210617;11. Aug
ARO;20210618;12.0
ARO;20210619;11. Jan
ARO;20210620;09. Mai
ARO;20210621;08. Aug
ARO;20210622;08. Jan
ARO;20210623;07. Mrz
ARO;20210624;06. Mai
ARO;20210625;05. Jul
ARO;20210626;05. Aug
